"UserName","Description","DelayedAutoStart","BinaryPathName","StartupType","Name","RequiredServices","CanPauseAndContinue","CanShutdown","CanStop","DisplayName","DependentServices","MachineName","ServiceName","ServicesDependedOn","StartType","ServiceHandle","Status","ServiceType"
"LocalSystem","ウォレットのクライアントによって使用されるオブジェクトをホストします","False","C:\WINDOWS\System32\svchost.exe -k appmodel -p","Manual","WalletService","System.ServiceProcess.ServiceController[]","False","False","False","WalletService","System.ServiceProcess.ServiceController[]",".","WalletService","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT Authority\LocalService","Provides a JIT out of process service for WARP when running with ACG enabled.","False","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted","Manual","WarpJITSvc","System.ServiceProcess.ServiceController[]","False","False","False","WarpJITSvc","System.ServiceProcess.ServiceController[]",".","WarpJITSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"localSystem","Windows プロセス アクティブ化サービス (WAS) では、メッセージによりライセンス認証をしたアプリケーションに対して、プロセスのライセンス認証、リソース管理、および健全性の管理を提供します。","False","C:\WINDOWS\system32\svchost.exe -k iissvcs","Manual","WAS","System.ServiceProcess.ServiceController[]","True","True","True","Windows プロセス アクティブ化サービス","System.ServiceProcess.ServiceController[]",".","WAS","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32ShareProcess"
"localSystem","WBENGINE サービスは Windows バックアップでバックアップと回復操作の実行のために使用されます。このサービスがユーザーによって停止されると、現在実行されているバックアップまたは回復操作に失敗する原因になることがあります。このサービスを無効にすると、このコンピューター上で Windows バックアップを使用するバックアップと回復操作が無効になることがあります。","False","""C:\WINDOWS\system32\wbengine.exe""","Manual","wbengine","System.ServiceProcess.ServiceController[]","False","False","False","Block Level Backup Engine Service","System.ServiceProcess.ServiceController[]",".","wbengine","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"LocalSystem","Windows 生体認証サービスを使用すると、クライアント アプリケーションでは、生体認証ハードウェアまたはサンプルに直接アクセスせずに生体認証データをキャプチャ、比較、操作、および保存できます。このサービスは、特権のある SVCHOST プロセスでホストされます。","False","C:\WINDOWS\system32\svchost.exe -k WbioSvcGroup","Manual","WbioSrvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Biometric Service","System.ServiceProcess.ServiceController[]",".","WbioSrvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT Authority\LocalService","PC で現在使用可能なネットワーク接続オプションに基づいて接続/切断の自動決定を行い、グループ ポリシー設定に基づいてネットワーク接続の管理を有効にします。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Automatic","Wcmsvc","System.ServiceProcess.ServiceController[]","False","True","True","Windows Connection Manager","System.ServiceProcess.ServiceController[]",".","Wcmsvc","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"NT AUTHORITY\LocalService","WCNCSVC は、Wireless Protected Setup (WPS) プロトコルの Microsoft による実装である Windows Connect Now の構成をホストします。Windows Connect Now を使用すると、アクセス ポイント (AP) またはワイヤレス デバイスのワイヤレス LAN 設定を構成できます。このサービスは、必要に応じてプログラムによって開始されます。","False","C:\WINDOWS\System32\svchost.exe -k LocalServiceAndNoImpersonation -p","Manual","wcncsvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Connect Now - Config Registrar","System.ServiceProcess.ServiceController[]",".","wcncsvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT AUTHORITY\LocalService","Diagnostic Service Host は、ローカル サービス コンテキストでの実行が必要な診断をホストするために、診断ポリシー サービスによって使用されます。このサービスを停止すると、このサービスに依存する診断はすべて機能しなくなります。","False","C:\WINDOWS\System32\svchost.exe -k LocalService -p","Manual","WdiServiceHost","System.ServiceProcess.ServiceController[]","False","True","True","Diagnostic Service Host","System.ServiceProcess.ServiceController[]",".","WdiServiceHost","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","Diagnostic System Host は、ローカル システム コンテキストでの実行が必要な診断をホストするために、診断ポリシー サービスによって使用されます。このサービスを停止すると、このサービスに依存する診断はすべて機能しなくなります。","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","WdiSystemHost","System.ServiceProcess.ServiceController[]","False","True","True","Diagnostic System Host","System.ServiceProcess.ServiceController[]",".","WdiSystemHost","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"NT AUTHORITY\LocalService","ネットワーク プロトコルでの既知の脆弱性や新たに見つかった脆弱性をねらった侵入の阻止に役立ちます","False","""C:\ProgramData\Microsoft\Windows Defender\platform\4.12.17007.18022-0\NisSrv.exe""","Manual","WdNisSvc","System.ServiceProcess.ServiceController[]","False","False","True","Windows Defender Antivirus Network Inspection Service","System.ServiceProcess.ServiceController[]",".","WdNisSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess"
"NT AUTHORITY\LocalService","Windows ベースのプログラムでインターネット ベースのファイルを作成および修正したり、インターネット ベースのファイルにアクセスしたりすることができます。このサービスが停止された場合、これらの機能は利用できなくなります。このサービスが無効になった場合は、このサービスに依存するサービスは開始できなくなります。","False","C:\WINDOWS\system32\svchost.exe -k LocalService -p","Manual","WebClient","System.ServiceProcess.ServiceController[]","False","False","False","WebClient","System.ServiceProcess.ServiceController[]",".","WebClient","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","Web-based device management service","False","C:\WINDOWS\system32\WebManagement.exe","Disabled","WebManagement","System.ServiceProcess.ServiceController[]","False","False","False","Web Management","System.ServiceProcess.ServiceController[]",".","WebManagement","System.ServiceProcess.ServiceController[]","Disabled",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\NetworkService","このサービスは、WS-Management プロトコルをサポートするリモート ソースから受信するイベントの永続的サブスクリプションを管理します。これには、Windows Vista イベント ログ、ハードウェアおよび IPMI 対応イベント ソースが含まれます。サービスは転送されたイベントをローカルのイベント ログに保存します。このサービスが停止するか無効になっている場合、イベント サブスクリプションは作成できず、転送されたイベントは受け付けることができません。","False","C:\WINDOWS\system32\svchost.exe -k NetworkService -p","Manual","Wecsvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Event Collector","System.ServiceProcess.ServiceController[]",".","Wecsvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT AUTHORITY\LocalService","Windows 暗号化プロバイダー ホスト サービスが仲介となって、暗号化に関連した機能が、サード パーティの暗号化プロバイダーから、EAS ポリシーを評価し適用する必要があるプロセスへ渡されます。このホスト サービスを停止すると、接続されているメール アカウントによって確立された EAS のコンプライアンスの検証に問題が発生する可能性があります","False","C:\WINDOWS\system32\svchost.exe -k WepHostSvcGroup","Manual","WEPHOSTSVC","System.ServiceProcess.ServiceController[]","False","False","False","Windows Encryption Provider Host Service","System.ServiceProcess.ServiceController[]",".","WEPHOSTSVC","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"localSystem","[問題の報告と解決策] コントロール パネルで、システムレベルの問題レポートの表示、送信、および削除のサポートを提供します。","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Manual","wercplsupport","System.ServiceProcess.ServiceController[]","False","False","False","Problem Reports and Solutions Control Panel Support","System.ServiceProcess.ServiceController[]",".","wercplsupport","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"localSystem","プログラムの動作または応答が停止したときにエラーが報告されるのを許可し、既にある解決策が配信されるのを許可します。また、診断および修復サービスのためのログの生成を許可します。このサービスが停止されると、エラーの報告が正常に動作せず、診断サービスおよび修復の結果が表示されない可能性があります。","False","C:\WINDOWS\System32\svchost.exe -k WerSvcGroup","Manual","WerSvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Error Reporting Service","System.ServiceProcess.ServiceController[]",".","WerSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\LocalService","ワイヤレス サービスへの接続を管理します (ワイヤレス ディスプレイやドッキングなど)。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","WFDSConMgrSvc","System.ServiceProcess.ServiceController[]","False","False","False","Wi-Fi Direct サービスの接続マネージャー サービス","System.ServiceProcess.ServiceController[]",".","WFDSConMgrSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","静止イメージ取得イベントに関連付けられているアプリケーションを起動します。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","WiaRpc","System.ServiceProcess.ServiceController[]","False","False","False","Still Image Acquisition Events","System.ServiceProcess.ServiceController[]",".","WiaRpc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","マルウェアおよびその他の望ましくない可能性のあるソフトウェアからのユーザー保護に役立ちます","False","""C:\ProgramData\Microsoft\Windows Defender\platform\4.12.17007.18022-0\MsMpEng.exe""","Automatic","WinDefend","System.ServiceProcess.ServiceController[]","False","True","True","Windows Defender Antivirus Service","System.ServiceProcess.ServiceController[]",".","WinDefend","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"NT AUTHORITY\LocalService","WinHTTP はクライアント HTTP スタックを実装し、HTTP 要求の送信および応答の受信を行う Win32 API および COM オートメーション コンポーネントを開発者に提供します。さらに、WinHTTP は Web プロキシ自動発見 (WPAD) プロトコルの実装により、プロキシ構成を自動検出します。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","WinHttpAutoProxySvc","System.ServiceProcess.ServiceController[]","False","False","False","WinHTTP Web Proxy Auto-Discovery Service","System.ServiceProcess.ServiceController[]",".","WinHttpAutoProxySvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess"
"localSystem","オペレーティング システム、デバイス、アプリケーション、サービスに関する管理情報にアクセスするための共通インターフェイスとオブジェクト モデルを提供します。このサービスが停止していると、Windows ベースのソフトウェアのほとんどが正しく機能しません。このサービスが無効になっている場合は、このサービスに明示的に依存するサービスは何も開始できなくなります。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","Winmgmt","System.ServiceProcess.ServiceController[]","True","True","True","Windows Management Instrumentation","System.ServiceProcess.ServiceController[]",".","Winmgmt","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"NT AUTHORITY\NetworkService","Windows リモート管理 (WinRM) サービスは、リモート管理用の WS-Management プロトコルを実装しています。WS-Management は、リモートのソフトウェアとハードウェアの管理に使用される標準の Web サービス プロトコルです。WinRM サービスは、ネットワーク上で WS-Management 要求をリッスンして処理します。WinRM サービスがネットワークをリッスンできるように、winrm.cmd コマンド ライン ツールを使用するかグループ ポリシーを介して、WinRM サービスにリスナーを構成する必要があります。このサービスを使用することにより、WMI データへのアクセスとイベントの収集が可能になります。イベントの収集およびイベントに対するサブスクリプションを実行する場合、WinRM サービスが稼働している必要があります。WinRM メッセージは、HTTP および HTTPS をトランスポートとして使用します。WinRM サービスは IIS には依存しませんが、同じコンピューター上で 1 つのポートを IIS と共有するよう事前に設定されています。このサービスでは URL のプレフィックスとして /wsman が予約されています。IIS との競合を避けるため、IIS 上のどの Web サイトでも /wsman が URL プレフィックスとして使用されていないことを確認する必要があります。","True","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","AutomaticDelayedStart","WinRM","System.ServiceProcess.ServiceController[]","False","True","True","Windows Remote Management (WS-Management)","System.ServiceProcess.ServiceController[]",".","WinRM","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","Windows Insider Program のインフラストラクチャ サポートを提供します。Windows Insider Program が機能するためには、このサービスを有効にしておく必要があります。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","wisvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Insider サービス","System.ServiceProcess.ServiceController[]",".","wisvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","WLANSVC サービスは、IEEE 802.11 標準で定義されているワイヤレス ローカル エリア ネットワーク (WLAN) の構成、検出、接続、切断に必要なロジックを提供します。これには、このコンピューターをソフトウェア アクセス ポイントに変更し、このサービスをサポートする WLAN アダプターを使用して他のデバイスやコンピューターがワイヤレスにこのコンピューターに接続できるようにするロジックも含まれています。WLANSVC サービスを停止または無効にすると、このコンピューターのすべての WLAN アダプターは、Windows ネットワーキング UI からアクセスできなくなります。コンピューターに WLAN アダプターが接続されている場合は、WLANSVC サービスを実行しておくことをお勧めします。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","WlanSvc","System.ServiceProcess.ServiceController[]","False","True","True","WLAN AutoConfig","System.ServiceProcess.ServiceController[]",".","WlanSvc","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"LocalSystem","ユーザーは Microsoft アカウント ID サービスを使用してサインインできます。このサービスが停止されている場合、ユーザーは、Microsoft アカウントを使用してコンピューターにログオンできなくなります。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","wlidsvc","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft Account Sign-in Assistant","System.ServiceProcess.ServiceController[]",".","wlidsvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess, Win32ShareProcess"
"NT Authority\LocalService","このサービスは、サブスクライバー ID モジュールのプロファイル管理を提供します。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","wlpasvc","System.ServiceProcess.ServiceController[]","False","False","False","ローカル プロファイル アシスタント サービス","System.ServiceProcess.ServiceController[]",".","wlpasvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"localSystem","Windows Management Instrumentation (WMI) プロバイダーからネットワーク上のクライアントへのパフォーマンス ライブラリ情報を提供します。このサービスは Performance Data Helper が有効なときにのみ実行します。","False","C:\WINDOWS\system32\wbem\WmiApSrv.exe","Manual","wmiApSrv","System.ServiceProcess.ServiceController[]","False","False","False","WMI Performance Adapter","System.ServiceProcess.ServiceController[]",".","wmiApSrv","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\NetworkService","ユニバーサル プラグ アンド プレイを使用して、Windows Media Player ライブラリを、ネットワーク接続された他のプレーヤーやメディア デバイスと共有します","False","""C:\Program Files\Windows Media Player\wmpnetwk.exe""","Manual","WMPNetworkSvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Media Player Network Sharing Service","System.ServiceProcess.ServiceController[]",".","WMPNetworkSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\LocalService","Web 管理サービスでは、管理者がこのコンピューターの Web サーバー、サイトおよびアプリケーションを管理するための機能リモートで操作したり、委任したりすることができます。","False","C:\WINDOWS\system32\inetsrv\wmsvc.exe","Manual","WMSVC","System.ServiceProcess.ServiceController[]","False","False","False","Web Management Service","System.ServiceProcess.ServiceController[]",".","WMSVC","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"NT AUTHORITY\LocalService","このサービスは、ワーク フォルダー サーバーとファイルを同期するため、ワーク フォルダーをセットアップした任意の PC やデバイスでファイルを使用できるようになります。","False","C:\WINDOWS\System32\svchost.exe -k LocalService -p","Manual","workfolderssvc","System.ServiceProcess.ServiceController[]","False","False","False","Work Folders","System.ServiceProcess.ServiceController[]",".","workfolderssvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","リムーバブル大容量記憶装置用のグループ ポリシーを適用します。Windows Media Player やイメージ インポート ウィザードなどのアプリケーションにより、リムーバブル大容量記憶装置を使用してコンテンツを転送または同期できるようにします。","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","WPDBusEnum","System.ServiceProcess.ServiceController[]","False","False","False","Portable Device Enumerator Service","System.ServiceProcess.ServiceController[]",".","WPDBusEnum","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","このサービスはセッション 0 で実行し、通知プラットフォームと、デバイスと WNS サーバー間の接続を処理する接続プロバイダーをホストします。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","WpnService","System.ServiceProcess.ServiceController[]","False","False","True","Windows プッシュ通知システム サービス","System.ServiceProcess.ServiceController[]",".","WpnService","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"","このサービスは、ローカル通知とプッシュ通知をサポートする Windows 通知プラットフォームをホストします。タイル通知、トースト通知、直接通知がサポートされています。","False","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Automatic","WpnUserService_4791e","System.ServiceProcess.ServiceController[]","False","False","True","Windows Push Notifications User Service_4791e","System.ServiceProcess.ServiceController[]",".","WpnUserService_4791e","System.ServiceProcess.ServiceController[]","Automatic",,"Running","240"
"NT AUTHORITY\LocalService","WSCSVC (Windows セキュリティ センター) サービスは、コンピューター上のセキュリティの正常性設定を監視および報告します。対象となる正常性設定は、ファイアウォール (オン/オフ)、ウイルス対策ソフトウェア (オン/オフ/最新の状態でない)、スパイウェア対策ソフトウェア (オン/オフ/最新の状態でない)、Windows Update (自動更新/更新プログラムの手動によるダウンロードとインストール)、ユーザー アカウント制御 (オン/オフ)、インターネット設定 (推奨/非推奨) などです。このサービスが提供する COM API を使用して、独立ソフトウェア ベンダーは自社製品の状態をセキュリティ センター サービスに登録および記録できます。セキュリティとメンテナンスの UI では、このサービスを利用して、システム トレイにアラートを表示したり、セキュリティ正常性状態をセキュリティとメンテナンスのコントロール パネルにグラフィカルに表示します。ネットワーク アクセス保護 (NAP) では、このサービスを利用してクライアントのセキュリティ正常性状態を NAP ネットワーク ポリシー サーバーに報告し、ネットワークの検疫の必要性を判断します。また、このサービスには、外部のコンシューマーがシステムのセキュリティ正常性状態の集計データをプログラムによって取得するためのパブリック API もあります。","True","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p","AutomaticDelayedStart","wscsvc","System.ServiceProcess.ServiceController[]","False","True","True","Security Center","System.ServiceProcess.ServiceController[]",".","wscsvc","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","ファイル、電子メール、その他のコンテンツに対して、コンテンツのインデックス作成、プロパティ キャッシュ処理、検索結果の表示を行います。","True","C:\WINDOWS\system32\SearchIndexer.exe /Embedding","AutomaticDelayedStart","WSearch","System.ServiceProcess.ServiceController[]","False","True","True","Windows Search","System.ServiceProcess.ServiceController[]",".","WSearch","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
"LocalSystem","Windows およびその他のプログラムに対する更新プログラムの検出、ダウンロード、およびインストールを有効にします。このサービスが無効な場合、このコンピューターのユーザーは Windows Update またはその自動更新機能を使用できなくなります。また、プログラムによる Windows Update Agent (WUA) API も使用できなくなります。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs","Manual","wuauserv","System.ServiceProcess.ServiceController[]","False","False","False","Windows Update","System.ServiceProcess.ServiceController[]",".","wuauserv","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"NT Authority\LocalService","このサービスは、モバイル ブロードバンド (GSM と CDMA) データ カードまたは埋め込みモジュール アダプターと接続を、ネットワークを自動的に構成することによって管理します。モバイル ブロードバンド デバイスを快適にお使いいただくには、このサービスを常に実行しておくことをお勧めします。","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetwork -p","Manual","WwanSvc","System.ServiceProcess.ServiceController[]","False","False","False","WWAN AutoConfig","System.ServiceProcess.ServiceController[]",".","WwanSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","This service monitors games.","False","C:\WINDOWS\system32\xbgmsvc.exe","Manual","xbgm","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Game Monitoring","System.ServiceProcess.ServiceController[]",".","xbgm","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess"
"LocalSystem","Xbox Live との互換性を可能にするために認証や認証サービスを提供します。サービスが停止した場合、正常に機能しないアプリケーションがあります。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XblAuthManager","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Live Auth Manager","System.ServiceProcess.ServiceController[]",".","XblAuthManager","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess, Win32ShareProcess"
"LocalSystem","このサービスを使用すれば、Xbox Live セーブ可能なゲームのセーブ データを同期できます。サービスが停止した場合、ゲームのセーブ データは Xbox Live にアップロードやダウンロードされません。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XblGameSave","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Live セーブ データ","System.ServiceProcess.ServiceController[]",".","XblGameSave","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","This service manages connected Xbox Accessories.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XboxGipSvc","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Accessory Management Service","System.ServiceProcess.ServiceController[]",".","XboxGipSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","このサービスは、Windows.Networking.XboxLive アプリケーション プログラミング インターフェイスに対応しています。","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XboxNetApiSvc","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Live ネットワーキング サービス","System.ServiceProcess.ServiceController[]",".","XboxNetApiSvc","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32ShareProcess"
"LocalSystem","Manages the zero configuration service for all the IntelR PROSet/Wireless Software components.","False","""C:\Program Files\Intel\WiFi\bin\ZeroConfigService.exe""","Automatic","ZeroConfigService","System.ServiceProcess.ServiceController[]","False","False","True","Intel(R) PROSet/Wireless Zero Configuration Service","System.ServiceProcess.ServiceController[]",".","ZeroConfigService","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess"
